id_pedido;id_categoria;id_produto;id_forma_de_pagamento;quantidade_de_parcelas;quantidade_de_produtos;mes_criacao;id_cliente
446;2;10;2;0;1;01/09/2019;205
447;3;17;4;0;4;01/09/2019;362
448;3;14;4;0;1;01/09/2019;86
449;1;1;1;0;4;01/09/2019;143
450;3;16;3;2;1;01/09/2019;98
451;1;6;3;8;1;01/09/2019;420
452;1;5;4;0;2;01/09/2019;461
453;1;2;2;0;2;01/09/2019;477
454;1;3;3;10;3;01/09/2019;385
455;1;2;4;0;3;01/09/2019;288
456;1;2;2;0;2;01/09/2019;138
457;1;1;1;0;1;01/09/2019;281
458;3;16;2;0;1;01/09/2019;42
459;2;10;2;0;4;01/09/2019;315
460;3;17;2;0;1;01/09/2019;369
461;3;16;3;6;3;01/09/2019;514
462;1;3;2;0;2;01/09/2019;237
463;3;12;3;4;3;01/09/2019;417
464;1;3;3;1;1;01/09/2019;259
465;1;4;3;8;2;01/09/2019;530
466;3;15;2;0;2;01/09/2019;321
467;1;2;1;0;5;01/09/2019;76
468;2;8;3;6;1;01/09/2019;229
469;1;4;2;0;2;01/09/2019;164
470;1;7;2;0;2;01/09/2019;304
471;1;2;4;0;2;01/09/2019;560
472;2;11;2;0;2;01/09/2019;11
473;3;14;3;8;3;01/09/2019;494
474;1;3;3;3;2;01/09/2019;84
475;3;17;2;0;2;01/09/2019;499
476;1;7;2;0;1;01/09/2019;479
477;1;3;1;0;4;01/09/2019;254
478;1;6;2;0;2;01/09/2019;216
479;1;5;2;0;3;01/09/2019;375
480;1;1;2;0;2;01/09/2019;272
481;2;11;3;9;2;01/09/2019;447
482;1;6;2;0;1;01/09/2019;459
483;2;10;2;0;2;01/09/2019;430
484;2;11;3;4;2;01/09/2019;588
485;1;6;2;0;2;01/09/2019;188
0;1;3;4;0;4;01/10/2019;46
1;1;4;1;0;2;01/10/2019;170
2;1;3;1;0;4;01/10/2019;60
3;3;13;2;0;2;01/10/2019;291
4;2;10;1;0;1;01/10/2019;9
5;1;6;3;6;5;01/10/2019;343
6;1;5;4;0;4;01/10/2019;30
7;2;10;4;0;2;01/10/2019;390
8;1;5;4;0;4;01/10/2019;325
9;2;9;2;0;1;01/10/2019;365
10;1;7;4;0;4;01/10/2019;503
11;2;9;3;1;3;01/10/2019;485
12;1;5;3;6;4;01/10/2019;12
13;1;7;2;0;2;01/10/2019;466
14;2;8;4;0;4;01/10/2019;460
15;1;1;1;0;1;01/10/2019;95
16;3;17;1;0;5;01/10/2019;16
17;1;5;1;0;1;01/10/2019;462
18;1;4;4;0;1;01/10/2019;184
19;3;13;3;4;1;01/10/2019;480
20;3;17;4;0;3;01/10/2019;60
21;1;6;3;4;2;01/10/2019;342
22;2;8;2;0;1;01/10/2019;400
23;2;11;3;5;5;01/10/2019;163
24;3;14;2;0;3;01/10/2019;209
25;2;8;2;0;2;01/10/2019;97
26;1;2;2;0;1;01/10/2019;68
27;1;7;3;10;2;01/10/2019;4
28;3;13;3;10;5;01/10/2019;252
29;1;4;2;0;5;01/10/2019;403
30;2;10;4;0;2;01/10/2019;557
31;1;5;4;0;1;01/10/2019;587
32;3;16;3;5;4;01/10/2019;68
33;2;8;3;2;2;01/10/2019;359
34;3;16;4;0;4;01/10/2019;174
35;1;5;2;0;3;01/10/2019;58
36;1;1;3;10;3;01/10/2019;455
37;1;5;2;0;2;01/10/2019;285
38;1;1;3;8;2;01/10/2019;199
39;1;4;1;0;3;01/10/2019;154
40;2;11;3;6;4;01/10/2019;143
41;1;7;4;0;2;01/10/2019;189
42;1;3;1;0;1;01/10/2019;451
43;1;6;4;0;2;01/10/2019;529
44;1;2;3;4;2;01/10/2019;202
45;1;4;1;0;2;01/10/2019;319
46;1;3;3;2;4;01/10/2019;399
47;1;3;1;0;2;01/10/2019;283
48;3;16;3;8;2;01/10/2019;225
49;3;12;3;1;1;01/10/2019;60
50;3;15;3;5;1;01/10/2019;7
51;1;7;3;8;1;01/10/2019;250
52;3;14;4;0;1;01/10/2019;284
53;1;1;3;1;2;01/10/2019;453
54;3;13;2;0;2;01/10/2019;187
55;1;1;3;10;5;01/10/2019;115
56;3;16;3;7;3;01/10/2019;115
57;2;10;2;0;2;01/10/2019;265
58;1;2;4;0;5;01/10/2019;558
59;1;6;1;0;1;01/10/2019;454
60;2;11;1;0;3;01/10/2019;245
61;3;13;4;0;1;01/10/2019;535
62;1;1;2;0;1;01/10/2019;301
63;1;2;2;0;1;01/10/2019;354
64;1;6;3;2;3;01/10/2019;217
65;1;6;1;0;1;01/10/2019;112
66;1;1;4;0;4;01/10/2019;241
67;2;10;3;2;1;01/10/2019;28
68;1;2;4;0;3;01/10/2019;157
69;1;7;1;0;2;01/10/2019;574
70;1;5;2;0;3;01/10/2019;357
71;1;6;4;0;4;01/10/2019;284
72;1;7;3;5;1;01/10/2019;31
73;1;1;2;0;2;01/10/2019;518
74;2;8;3;6;3;01/10/2019;487
75;1;5;2;0;1;01/10/2019;401
76;2;8;3;1;2;01/10/2019;135
77;3;16;3;3;3;01/10/2019;352
78;1;5;3;2;2;01/10/2019;66
79;2;8;2;0;1;01/10/2019;36
80;1;4;1;0;1;01/10/2019;391
81;1;2;4;0;1;01/10/2019;572
82;1;6;3;6;2;01/10/2019;403
83;1;4;2;0;3;01/10/2019;61
84;3;15;2;0;4;01/10/2019;44
85;1;6;1;0;3;01/10/2019;358
86;2;11;4;0;2;01/10/2019;408
87;1;1;3;8;4;01/10/2019;304
88;1;5;1;0;2;01/10/2019;121
89;1;1;3;7;3;01/10/2019;558
90;3;13;3;4;2;01/10/2019;468
91;3;17;1;0;5;01/10/2019;352
92;1;5;3;5;3;01/10/2019;98
93;2;10;1;0;3;01/10/2019;266
94;2;11;3;5;2;01/10/2019;310
95;2;11;3;8;1;01/10/2019;449
96;3;13;1;0;1;01/10/2019;285
97;1;6;3;10;3;01/10/2019;68
98;1;2;2;0;2;01/10/2019;323
99;1;6;3;6;2;01/10/2019;173
100;1;3;2;0;4;01/10/2019;310
101;2;11;3;7;1;01/10/2019;303
102;2;10;1;0;4;01/10/2019;108
103;3;17;2;0;1;01/10/2019;238
104;2;11;2;0;2;01/10/2019;320
105;1;3;2;0;2;01/10/2019;270
106;1;5;4;0;2;01/10/2019;486
107;2;10;3;3;2;01/10/2019;117
108;1;1;3;5;4;01/10/2019;121
109;2;9;2;0;1;01/10/2019;478
110;1;6;1;0;2;01/10/2019;566
111;1;4;3;6;2;01/10/2019;147
112;2;10;4;0;1;01/10/2019;221
113;1;7;3;7;2;01/10/2019;397
114;2;10;3;7;4;01/10/2019;449
115;1;1;3;10;3;01/10/2019;153
116;1;7;2;0;4;01/10/2019;15
117;3;13;3;1;2;01/10/2019;115
118;3;16;4;0;4;01/10/2019;573
119;3;16;2;0;4;01/10/2019;130
120;1;7;3;7;1;01/10/2019;3
121;1;3;3;7;1;01/10/2019;45
122;1;5;2;0;3;01/10/2019;380
123;1;5;2;0;3;01/10/2019;99
124;1;7;3;9;1;01/10/2019;370
125;1;2;4;0;1;01/10/2019;101
126;3;17;2;0;2;01/10/2019;183
127;1;6;1;0;2;01/10/2019;104
128;2;10;2;0;1;01/10/2019;134
129;1;1;1;0;2;01/10/2019;22
130;1;5;3;8;1;01/10/2019;586
131;1;2;3;7;1;01/10/2019;124
132;2;11;4;0;3;01/10/2019;482
133;1;2;3;1;4;01/10/2019;530
134;3;13;2;0;3;01/10/2019;287
135;3;17;2;0;2;01/10/2019;211
136;1;6;3;3;3;01/10/2019;489
137;3;12;3;4;1;01/10/2019;457
138;1;2;2;0;3;01/10/2019;591
139;1;3;3;1;2;01/10/2019;61
140;1;6;2;0;4;01/10/2019;110
141;1;6;2;0;2;01/10/2019;560
142;1;1;2;0;2;01/10/2019;591
143;1;1;4;0;2;01/10/2019;101
144;1;6;1;0;1;01/10/2019;457
145;1;4;3;4;3;01/10/2019;361
146;1;2;1;0;4;01/10/2019;37
147;1;1;3;5;3;01/10/2019;498
148;1;2;3;4;2;01/10/2019;54
149;2;8;1;0;1;01/10/2019;363
150;1;5;3;3;2;01/10/2019;78
151;1;7;3;9;1;01/10/2019;266
152;1;2;3;6;3;01/10/2019;325
153;1;7;2;0;1;01/10/2019;161
154;1;5;1;0;1;01/10/2019;423
155;1;4;1;0;3;01/10/2019;159
156;3;12;2;0;1;01/10/2019;386
157;2;8;1;0;2;01/10/2019;308
158;2;11;2;0;2;01/10/2019;350
159;1;5;1;0;1;01/10/2019;74
160;1;4;2;0;3;01/10/2019;575
161;2;11;3;6;2;01/10/2019;418
162;3;13;2;0;2;01/10/2019;126
163;1;4;3;6;3;01/10/2019;539
164;1;7;1;0;1;01/10/2019;525
165;3;17;1;0;1;01/10/2019;22
166;2;10;3;2;1;01/10/2019;413
167;3;17;4;0;3;01/10/2019;543
168;1;7;2;0;5;01/10/2019;119
169;1;1;2;0;2;01/10/2019;488
170;3;14;2;0;4;01/10/2019;293
171;1;5;1;0;2;01/10/2019;207
172;2;10;3;8;1;01/10/2019;578
173;1;5;3;4;2;01/10/2019;470
174;3;16;3;6;5;01/10/2019;310
175;1;3;3;9;1;01/10/2019;437
176;2;9;2;0;1;01/10/2019;559
177;2;8;3;4;2;01/10/2019;242
178;1;1;4;0;2;01/10/2019;537
179;3;17;1;0;2;01/10/2019;446
180;1;3;3;9;3;01/10/2019;273
181;1;6;2;0;2;01/10/2019;503
182;2;10;3;2;1;01/10/2019;501
183;3;16;4;0;1;01/10/2019;153
184;1;4;3;9;1;01/10/2019;202
185;1;3;2;0;3;01/10/2019;327
186;3;14;2;0;2;01/10/2019;495
187;2;9;2;0;1;01/10/2019;426
188;2;9;3;4;4;01/10/2019;555
189;1;4;2;0;1;01/10/2019;202
190;1;2;3;6;4;01/10/2019;516
191;3;16;3;5;1;01/10/2019;196
192;2;11;1;0;3;01/10/2019;498
193;1;3;2;0;1;01/10/2019;288
194;1;6;4;0;1;01/10/2019;145
195;3;14;3;8;4;01/10/2019;371
196;1;7;4;0;1;01/10/2019;358
197;1;5;2;0;1;01/10/2019;215
198;1;2;3;8;4;01/10/2019;471
199;1;5;2;0;3;01/10/2019;64
200;1;7;3;9;3;01/10/2019;86
201;2;10;3;9;4;01/10/2019;137
202;1;7;4;0;5;01/10/2019;427
203;1;6;3;10;1;01/10/2019;325
204;2;9;2;0;4;01/10/2019;5
205;2;11;4;0;2;01/10/2019;266
206;1;2;4;0;3;01/10/2019;592
207;1;7;3;4;4;01/10/2019;105
208;1;7;3;1;3;01/10/2019;546
209;1;7;1;0;2;01/10/2019;481
210;2;10;1;0;1;01/10/2019;470
211;3;16;3;8;1;01/10/2019;52
212;1;3;2;0;4;01/10/2019;509
213;1;4;3;4;4;01/10/2019;225
214;3;16;3;8;5;01/10/2019;500
215;1;5;2;0;4;01/10/2019;302
216;1;5;2;0;1;01/10/2019;361
217;1;4;3;3;1;01/10/2019;408
218;3;17;1;0;1;01/10/2019;412
219;1;6;2;0;1;01/10/2019;59
220;1;1;2;0;2;01/10/2019;281
221;1;6;2;0;3;01/10/2019;148
222;3;17;2;0;5;01/10/2019;62
223;1;2;1;0;1;01/10/2019;117
224;3;14;3;10;5;01/10/2019;262
225;3;17;3;8;1;01/10/2019;167
226;1;6;2;0;4;01/10/2019;137
227;2;8;3;2;2;01/10/2019;376
228;1;2;3;6;4;01/10/2019;331
229;1;4;3;9;5;01/10/2019;322
230;1;4;3;6;4;01/10/2019;497
231;1;2;1;0;2;01/10/2019;518
232;2;9;3;9;1;01/10/2019;183
233;2;10;2;0;2;01/10/2019;60
234;2;9;4;0;4;01/10/2019;250
235;1;7;2;0;3;01/10/2019;379
236;1;3;2;0;1;01/10/2019;115
237;2;8;3;10;1;01/10/2019;78
238;3;12;3;9;4;01/10/2019;368
239;2;11;3;2;1;01/10/2019;587
240;2;11;4;0;2;01/10/2019;5
241;1;4;3;8;4;01/10/2019;111
242;1;7;3;9;2;01/10/2019;216
243;3;12;2;0;3;01/10/2019;149
244;1;7;3;3;1;01/10/2019;398
245;1;5;3;6;4;01/10/2019;290
246;1;3;3;3;1;01/10/2019;69
247;3;13;3;10;5;01/10/2019;5
248;3;17;3;10;2;01/10/2019;355
249;1;3;3;5;5;01/10/2019;46
250;1;5;3;5;2;01/10/2019;557
251;1;6;3;10;4;01/10/2019;188
252;1;2;4;0;2;01/10/2019;580
253;2;8;3;3;3;01/10/2019;241
254;1;6;1;0;1;01/10/2019;20
255;2;10;2;0;2;01/10/2019;164
256;1;5;4;0;3;01/10/2019;371
257;2;8;2;0;3;01/10/2019;576
258;2;11;4;0;4;01/10/2019;468
259;3;15;3;9;4;01/10/2019;256
260;1;2;3;9;2;01/10/2019;235
261;2;11;3;7;2;01/10/2019;29
262;1;6;3;9;3;01/10/2019;313
263;3;14;2;0;1;01/10/2019;44
264;1;5;3;10;2;01/10/2019;160
265;1;3;4;0;3;01/10/2019;442
266;2;9;2;0;5;01/10/2019;93
267;3;16;2;0;3;01/10/2019;261
268;1;6;1;0;1;01/10/2019;52
269;1;3;1;0;4;01/10/2019;587
270;1;3;3;7;2;01/10/2019;27
271;1;1;3;7;4;01/10/2019;406
272;1;5;3;6;2;01/10/2019;160
273;1;4;4;0;3;01/10/2019;55
274;1;4;3;5;5;01/10/2019;279
275;1;3;3;2;3;01/10/2019;66
276;2;9;3;7;1;01/10/2019;372
277;3;14;2;0;5;01/10/2019;399
278;1;7;3;6;3;01/10/2019;332
279;1;6;2;0;2;01/10/2019;513
280;1;2;2;0;1;01/10/2019;230
281;1;1;3;1;1;01/10/2019;289
282;3;12;3;8;1;01/10/2019;66
283;2;9;4;0;2;01/10/2019;419
284;1;3;2;0;1;01/10/2019;218
285;1;1;1;0;4;01/10/2019;196
286;1;3;4;0;4;01/10/2019;135
287;1;1;2;0;1;01/10/2019;385
288;3;17;4;0;1;01/10/2019;188
289;1;7;1;0;2;01/10/2019;42
290;2;9;1;0;2;01/10/2019;251
291;1;7;3;10;2;01/10/2019;478
292;1;3;4;0;2;01/10/2019;232
293;1;3;4;0;2;01/10/2019;420
294;1;3;2;0;1;01/10/2019;66
295;3;17;1;0;1;01/10/2019;557
296;1;6;4;0;5;01/10/2019;33
297;1;4;4;0;1;01/10/2019;462
298;1;5;3;2;1;01/10/2019;265
299;1;4;1;0;3;01/10/2019;123
300;3;14;3;7;2;01/10/2019;293
301;3;14;3;7;3;01/10/2019;202
302;2;10;4;0;1;01/10/2019;285
303;1;7;2;0;2;01/10/2019;443
304;1;7;2;0;4;01/10/2019;102
305;2;11;3;10;2;01/10/2019;81
306;3;14;2;0;4;01/10/2019;168
307;1;3;4;0;1;01/10/2019;428
308;1;1;3;3;1;01/10/2019;496
309;1;2;1;0;1;01/10/2019;515
310;3;14;4;0;3;01/10/2019;183
311;3;15;3;10;2;01/10/2019;449
312;1;7;4;0;3;01/10/2019;374
313;1;7;4;0;1;01/10/2019;17
314;3;16;3;9;2;01/10/2019;209
315;1;5;3;6;1;01/10/2019;437
316;1;6;2;0;1;01/10/2019;533
317;2;10;2;0;3;01/10/2019;588
318;1;7;3;9;3;01/10/2019;299
319;1;3;4;0;1;01/10/2019;375
320;2;8;4;0;4;01/10/2019;43
321;2;9;4;0;4;01/10/2019;33
322;1;6;2;0;4;01/10/2019;200
323;1;3;1;0;1;01/10/2019;528
324;1;7;1;0;2;01/10/2019;240
325;2;10;3;9;1;01/10/2019;146
326;1;1;1;0;1;01/10/2019;32
327;1;4;4;0;2;01/10/2019;219
328;1;7;3;1;3;01/10/2019;151
329;1;7;4;0;3;01/10/2019;149
330;3;15;3;2;2;01/10/2019;580
331;1;6;3;10;3;01/10/2019;474
332;2;8;3;5;1;01/10/2019;90
333;2;9;2;0;3;01/10/2019;387
334;1;1;2;0;1;01/10/2019;259
335;2;9;3;1;2;01/10/2019;201
336;2;9;3;8;3;01/10/2019;365
337;1;5;2;0;1;01/10/2019;135
338;3;12;2;0;3;01/10/2019;167
339;1;3;2;0;1;01/10/2019;523
340;1;7;2;0;3;01/10/2019;53
341;1;5;1;0;4;01/10/2019;593
342;3;12;3;7;4;01/10/2019;360
343;1;1;2;0;1;01/10/2019;64
344;1;1;3;4;1;01/10/2019;500
345;3;13;3;3;1;01/10/2019;145
346;1;4;1;0;4;01/10/2019;586
347;2;9;2;0;4;01/10/2019;230
348;1;7;3;1;3;01/10/2019;135
349;2;8;4;0;2;01/10/2019;12
350;1;3;2;0;2;01/10/2019;513
351;1;2;3;1;1;01/10/2019;19
352;1;1;2;0;3;01/10/2019;165
353;1;5;3;2;1;01/10/2019;391
354;3;12;3;9;2;01/10/2019;133
355;1;6;3;8;2;01/10/2019;98
356;2;8;4;0;2;01/10/2019;342
357;1;5;2;0;3;01/10/2019;76
358;1;3;2;0;3;01/10/2019;207
359;1;1;1;0;3;01/10/2019;225
360;1;7;2;0;2;01/10/2019;401
361;1;5;2;0;1;01/10/2019;26
362;1;3;4;0;2;01/10/2019;375
363;1;1;3;3;1;01/10/2019;543
364;1;1;3;5;2;01/10/2019;131
365;2;9;4;0;1;01/10/2019;432
366;1;7;3;9;1;01/10/2019;583
367;1;3;3;5;4;01/10/2019;595
368;3;14;2;0;1;01/10/2019;374
369;1;1;3;6;1;01/10/2019;524
370;1;7;1;0;3;01/10/2019;314
371;3;17;1;0;2;01/10/2019;151
372;1;6;3;3;1;01/10/2019;63
373;3;12;3;1;1;01/10/2019;564
374;1;4;2;0;4;01/10/2019;429
375;1;6;2;0;2;01/10/2019;549
376;1;7;4;0;3;01/10/2019;523
377;3;16;3;8;1;01/10/2019;562
378;2;9;4;0;3;01/10/2019;244
379;2;8;3;9;1;01/10/2019;193
380;1;6;3;4;1;01/10/2019;138
381;2;8;3;9;3;01/10/2019;90
382;1;7;2;0;3;01/10/2019;303
383;2;10;2;0;2;01/10/2019;228
384;2;10;2;0;2;01/10/2019;15
385;3;12;2;0;2;01/10/2019;54
386;3;13;4;0;3;01/10/2019;245
387;1;6;2;0;1;01/10/2019;4
388;2;9;1;0;1;01/10/2019;564
389;3;17;3;7;2;01/10/2019;585
390;1;4;2;0;2;01/10/2019;191
391;1;5;3;7;2;01/10/2019;295
392;3;17;3;9;3;01/10/2019;419
393;1;1;3;5;1;01/10/2019;39
394;1;5;2;0;4;01/10/2019;384
395;2;8;2;0;4;01/10/2019;556
396;1;2;2;0;1;01/10/2019;260
397;1;3;3;9;1;01/10/2019;295
398;2;10;3;4;2;01/10/2019;534
399;3;14;2;0;1;01/10/2019;493
400;3;14;3;10;1;01/10/2019;19
401;1;4;3;10;1;01/10/2019;8
402;1;2;3;1;3;01/10/2019;565
403;1;4;4;0;1;01/10/2019;240
404;3;14;3;5;3;01/10/2019;448
405;1;2;4;0;1;01/10/2019;439
406;3;17;2;0;5;01/10/2019;589
407;2;11;2;0;3;01/10/2019;413
408;1;3;2;0;3;01/10/2019;472
409;2;9;3;7;5;01/10/2019;59
410;1;5;2;0;3;01/10/2019;219
411;1;2;2;0;4;01/10/2019;502
412;1;3;2;0;1;01/10/2019;279
413;1;3;3;7;2;01/10/2019;197
414;1;4;2;0;3;01/10/2019;572
415;2;11;3;2;1;01/10/2019;456
416;1;1;1;0;3;01/10/2019;303
417;3;14;3;9;1;01/10/2019;430
418;1;1;3;4;2;01/10/2019;485
419;1;6;4;0;4;01/10/2019;531
420;2;8;4;0;2;01/10/2019;548
421;3;13;4;0;3;01/10/2019;410
422;1;4;4;0;2;01/10/2019;300
423;3;13;2;0;4;01/10/2019;573
424;3;15;2;0;4;01/10/2019;284
425;1;6;2;0;3;01/10/2019;37
426;1;2;1;0;2;01/10/2019;127
427;3;12;1;0;1;01/10/2019;16
428;1;6;4;0;3;01/10/2019;483
429;3;12;3;8;3;01/10/2019;232
430;2;10;3;8;4;01/10/2019;595
431;1;5;4;0;4;01/10/2019;544
432;1;4;3;6;1;01/10/2019;111
433;1;5;4;0;3;01/10/2019;498
434;1;2;2;0;3;01/10/2019;19
435;1;6;2;0;2;01/10/2019;172
0;1;3;3;7;1;01/11/2019;282
1;1;7;3;2;1;01/11/2019;467
2;1;4;2;0;2;01/11/2019;212
3;1;1;1;0;3;01/11/2019;282
4;1;2;1;0;2;01/11/2019;135
5;2;8;2;0;3;01/11/2019;454
6;1;7;3;4;1;01/11/2019;447
7;3;16;3;4;1;01/11/2019;313
8;1;6;2;0;2;01/11/2019;386
9;1;4;2;0;3;01/11/2019;493
10;2;9;4;0;1;01/11/2019;506
11;1;3;4;0;2;01/11/2019;94
12;2;8;1;0;1;01/11/2019;579
13;1;4;1;0;2;01/11/2019;123
14;2;8;2;0;1;01/11/2019;491
15;1;6;3;9;2;01/11/2019;72
16;1;4;3;7;1;01/11/2019;364
17;1;4;4;0;2;01/11/2019;245
18;1;6;3;4;4;01/11/2019;542
19;1;4;2;0;5;01/11/2019;56
20;2;9;1;0;3;01/11/2019;152
21;1;3;3;1;1;01/11/2019;41
22;2;10;3;6;1;01/11/2019;8
23;3;12;1;0;2;01/11/2019;276
24;3;15;3;3;1;01/11/2019;36
25;3;14;1;0;4;01/11/2019;386
26;1;2;2;0;2;01/11/2019;298
27;3;14;3;3;2;01/11/2019;317
28;2;8;3;5;1;01/11/2019;72
29;1;2;2;0;2;01/11/2019;338
30;2;10;1;0;1;01/11/2019;406
31;1;4;3;4;2;01/11/2019;247
32;1;6;2;0;2;01/11/2019;322
33;2;8;3;10;1;01/11/2019;325
34;1;6;3;6;3;01/11/2019;63
35;3;12;3;4;3;01/11/2019;165
36;1;6;1;0;2;01/11/2019;110
37;3;15;2;0;1;01/11/2019;411
38;2;9;3;6;1;01/11/2019;136
39;2;8;3;3;1;01/11/2019;255
40;1;4;1;0;4;01/11/2019;129
41;1;1;2;0;1;01/11/2019;128
42;3;16;4;0;5;01/11/2019;223
43;3;12;2;0;2;01/11/2019;95
44;2;8;4;0;3;01/11/2019;560
45;1;6;2;0;3;01/11/2019;83
46;1;6;3;9;1;01/11/2019;554
47;3;15;2;0;3;01/11/2019;272
48;1;7;2;0;3;01/11/2019;513
49;1;7;4;0;1;01/11/2019;158
50;1;7;4;0;1;01/11/2019;333
51;3;14;4;0;4;01/11/2019;217
52;1;2;4;0;3;01/11/2019;379
53;1;1;3;10;2;01/11/2019;397
54;1;1;4;0;2;01/11/2019;597
55;1;2;2;0;2;01/11/2019;353
56;1;4;2;0;2;01/11/2019;408
57;3;17;3;6;4;01/11/2019;491
58;2;10;3;6;2;01/11/2019;486
59;2;9;4;0;3;01/11/2019;298
60;1;1;3;4;2;01/11/2019;71
61;1;7;3;4;5;01/11/2019;524
62;1;1;3;6;4;01/11/2019;346
63;1;3;3;3;1;01/11/2019;333
64;1;4;4;0;5;01/11/2019;152
65;3;14;1;0;1;01/11/2019;215
66;2;8;3;10;4;01/11/2019;61
67;1;1;4;0;2;01/11/2019;233
68;1;5;4;0;3;01/11/2019;411
69;2;10;1;0;1;01/11/2019;471
70;1;5;1;0;3;01/11/2019;351
71;2;9;4;0;2;01/11/2019;117
72;1;1;3;10;3;01/11/2019;501
73;1;4;2;0;4;01/11/2019;523
74;3;14;3;4;1;01/11/2019;572
75;1;6;3;2;4;01/11/2019;458
76;1;6;3;10;2;01/11/2019;400
77;1;6;2;0;2;01/11/2019;386
78;2;11;1;0;1;01/11/2019;519
79;1;1;3;7;3;01/11/2019;68
80;1;4;1;0;4;01/11/2019;81
81;1;6;2;0;5;01/11/2019;560
82;3;13;3;6;3;01/11/2019;427
83;1;1;2;0;3;01/11/2019;511
84;2;8;3;6;2;01/11/2019;66
85;1;7;3;6;1;01/11/2019;145
86;2;11;3;1;2;01/11/2019;230
87;2;8;3;7;1;01/11/2019;14
88;1;5;2;0;1;01/11/2019;95
89;1;4;1;0;3;01/11/2019;382
90;1;6;2;0;3;01/11/2019;313
91;1;2;2;0;2;01/11/2019;444
92;1;6;1;0;2;01/11/2019;437
93;1;7;1;0;3;01/11/2019;460
94;1;4;2;0;1;01/11/2019;317
95;1;2;1;0;3;01/11/2019;17
96;1;3;1;0;5;01/11/2019;185
97;2;10;2;0;2;01/11/2019;78
98;1;2;2;0;4;01/11/2019;562
99;3;12;4;0;1;01/11/2019;295
100;1;7;3;4;2;01/11/2019;152
101;1;3;2;0;5;01/11/2019;312
102;3;13;3;7;2;01/11/2019;245
103;1;1;1;0;5;01/11/2019;436
104;1;1;3;1;2;01/11/2019;546
105;1;4;3;6;2;01/11/2019;419
106;3;16;3;9;3;01/11/2019;404
107;3;12;4;0;1;01/11/2019;287
108;1;5;2;0;2;01/11/2019;242
109;1;1;1;0;2;01/11/2019;128
110;3;14;4;0;2;01/11/2019;62
111;1;6;2;0;2;01/11/2019;216
112;3;14;3;9;4;01/11/2019;167
113;1;4;2;0;3;01/11/2019;42
114;1;4;4;0;2;01/11/2019;444
115;3;14;1;0;2;01/11/2019;33
116;3;13;3;4;1;01/11/2019;35
117;3;13;2;0;4;01/11/2019;366
118;1;3;4;0;4;01/11/2019;28
119;1;2;4;0;4;01/11/2019;536
120;1;1;2;0;4;01/11/2019;74
121;1;2;2;0;2;01/11/2019;200
122;2;9;4;0;4;01/11/2019;576
123;1;3;3;7;2;01/11/2019;379
124;3;14;3;5;4;01/11/2019;212
125;1;2;2;0;2;01/11/2019;132
126;3;17;4;0;1;01/11/2019;200
127;1;7;1;0;5;01/11/2019;96
128;1;7;2;0;4;01/11/2019;494
129;3;12;3;2;3;01/11/2019;488
130;1;1;3;10;1;01/11/2019;123
131;1;2;3;10;2;01/11/2019;31
132;3;15;2;0;5;01/11/2019;124
133;1;7;3;7;1;01/11/2019;549
134;3;14;3;3;5;01/11/2019;109
135;1;5;3;2;2;01/11/2019;34
136;3;15;3;6;3;01/11/2019;449
137;1;6;2;0;2;01/11/2019;452
138;1;3;2;0;2;01/11/2019;460
139;1;7;2;0;3;01/11/2019;451
140;1;1;3;7;2;01/11/2019;315
141;2;11;2;0;1;01/11/2019;530
142;1;4;1;0;3;01/11/2019;463
143;2;8;4;0;4;01/11/2019;565
144;3;17;2;0;1;01/11/2019;421
145;1;1;3;3;2;01/11/2019;503
146;3;17;2;0;3;01/11/2019;146
147;3;14;3;4;2;01/11/2019;43
148;1;4;3;2;2;01/11/2019;145
149;1;1;4;0;3;01/11/2019;465
150;1;5;3;2;4;01/11/2019;21
151;1;5;3;4;4;01/11/2019;7
152;1;7;1;0;1;01/11/2019;587
153;2;10;3;9;1;01/11/2019;235
154;3;16;1;0;3;01/11/2019;434
155;1;1;3;5;3;01/11/2019;319
156;1;3;3;5;2;01/11/2019;272
157;3;15;2;0;1;01/11/2019;294
158;3;16;1;0;4;01/11/2019;133
159;1;6;1;0;3;01/11/2019;502
160;1;3;4;0;1;01/11/2019;431
161;1;2;2;0;5;01/11/2019;13
162;1;6;2;0;1;01/11/2019;76
163;1;4;1;0;3;01/11/2019;212
164;3;15;3;6;3;01/11/2019;113
165;1;4;3;1;2;01/11/2019;317
166;3;17;1;0;1;01/11/2019;544
167;3;13;3;2;2;01/11/2019;184
168;1;3;1;0;4;01/11/2019;344
169;1;3;3;1;3;01/11/2019;260
170;1;6;3;10;3;01/11/2019;442
171;2;11;4;0;3;01/11/2019;445
172;1;6;4;0;4;01/11/2019;239
173;1;7;2;0;4;01/11/2019;521
174;1;7;2;0;2;01/11/2019;453
175;1;1;3;6;1;01/11/2019;411
176;2;9;4;0;1;01/11/2019;331
177;1;3;3;9;3;01/11/2019;65
178;2;9;3;9;1;01/11/2019;337
179;3;15;1;0;5;01/11/2019;350
180;2;11;3;9;3;01/11/2019;224
181;1;7;3;10;3;01/11/2019;151
182;3;15;2;0;4;01/11/2019;510
183;1;6;4;0;2;01/11/2019;435
184;3;13;2;0;4;01/11/2019;552
185;3;17;2;0;3;01/11/2019;456
186;1;7;2;0;4;01/11/2019;167
